"id","Gender","Age","Region_Code","Vehicle_Age","Vehicle_Damage","Annual_Premium","Vintage","Response"
88834,"Female",47,"28","1-2 Year","Yes",51570,189,0
195975,"Female",63,"15","1-2 Year","No",36883,187,0
57509,"Female",24,"50","< 1 Year","Yes",32100,182,0
184303,"Female",35,"28","1-2 Year","Yes",27859,243,1
285194,"Female",23,"50","< 1 Year","No",26334,167,0
256597,"Male",36,"11","1-2 Year","No",60045,98,0
236192,"Female",46,"28","1-2 Year","Yes",38075,286,0
163026,"Female",25,"11","< 1 Year","No",40541,247,0
136227,"Male",63,"8","1-2 Year","Yes",45839,234,1
321831,"Female",41,"28","1-2 Year","Yes",49460,57,0
536,"Male",24,"15","< 1 Year","No",23479,259,0
126640,"Female",24,"8","< 1 Year","No",32645,32,0
368739,"Female",68,"46","1-2 Year","Yes",35994,141,0
128382,"Female",70,"28","1-2 Year","Yes",50910,121,0
38627,"Male",45,"29","1-2 Year","No",34211,172,0
116224,"Male",21,"8","< 1 Year","Yes",64846,157,0
83426,"Male",28,"15","< 1 Year","No",37837,135,0
25128,"Male",42,"28","1-2 Year","Yes",44908,153,1
201996,"Female",24,"3","< 1 Year","No",23207,193,0
54148,"Male",23,"30","< 1 Year","No",25846,89,0
130416,"Male",45,"46","1-2 Year","Yes",2630,50,1
99977,"Male",25,"28","< 1 Year","No",49837,291,0
25764,"Female",28,"15","< 1 Year","Yes",2630,224,0
253486,"Female",73,"28","1-2 Year","Yes",29306,158,0
114177,"Female",21,"46","< 1 Year","No",30605,63,0
64760,"Male",45,"28","1-2 Year","Yes",33114,158,0
171270,"Female",21,"46","< 1 Year","No",46694,33,0
82907,"Male",25,"46","< 1 Year","No",26991,69,0
126315,"Female",53,"28","1-2 Year","No",55720,72,0
96293,"Female",25,"15","< 1 Year","Yes",33474,265,0
320486,"Female",24,"11","< 1 Year","No",24981,75,0
137980,"Male",41,"46","1-2 Year","Yes",31762,156,0
87531,"Male",38,"28","1-2 Year","No",2630,274,0
161143,"Female",44,"11","1-2 Year","Yes",35965,275,1
358452,"Male",24,"28","< 1 Year","Yes",29820,227,1
122891,"Male",29,"30","< 1 Year","No",39699,243,0
325214,"Female",33,"8","< 1 Year","No",35610,39,0
363800,"Female",31,"46","1-2 Year","Yes",27361,41,0
186462,"Male",36,"28","1-2 Year","Yes",39408,142,0
232498,"Male",44,"8","1-2 Year","Yes",28260,22,0
217376,"Male",47,"28","1-2 Year","Yes",46843,257,0
103985,"Female",42,"28","1-2 Year","Yes",54080,194,0
91242,"Female",23,"8","< 1 Year","Yes",47775,297,0
259898,"Female",23,"11","< 1 Year","No",21299,160,0
157359,"Female",26,"30","< 1 Year","No",37129,243,0
308722,"Female",41,"41","1-2 Year","Yes",44647,211,0
313934,"Female",58,"8","1-2 Year","Yes",82649,88,0
301398,"Female",25,"46","< 1 Year","No",30060,111,0
340179,"Female",23,"28","< 1 Year","No",2630,226,0
336000,"Male",45,"28","1-2 Year","Yes",61267,108,0
49116,"Male",38,"28","1-2 Year","Yes",48815,77,0
272415,"Female",73,"46","1-2 Year","No",2630,204,0
376881,"Female",35,"11","1-2 Year","No",2630,254,0
226559,"Male",21,"46","< 1 Year","No",36753,272,0
241442,"Male",24,"8","< 1 Year","No",43904,267,0
225938,"Male",63,"28","> 2 Years","Yes",52227,295,1
223884,"Male",26,"41","< 1 Year","No",39409,163,0
299454,"Male",21,"8","< 1 Year","No",24532,235,0
295511,"Male",43,"28","1-2 Year","Yes",36392,297,0
85572,"Female",25,"8","< 1 Year","No",21372,252,0
117620,"Male",26,"41","< 1 Year","No",27729,276,0
313103,"Female",22,"15","< 1 Year","Yes",38825,188,0
236274,"Female",22,"8","< 1 Year","Yes",36177,232,0
143516,"Female",52,"15","1-2 Year","Yes",32053,161,0
336696,"Male",41,"28","1-2 Year","Yes",45638,38,1
235712,"Male",22,"29","< 1 Year","Yes",52306,285,0
156334,"Female",61,"29","1-2 Year","No",33310,276,0
331880,"Male",34,"28","1-2 Year","Yes",48886,74,0
23863,"Female",22,"8","< 1 Year","Yes",33303,222,0
360745,"Male",41,"28","> 2 Years","Yes",52819,127,0
42504,"Male",45,"28","1-2 Year","Yes",59199,75,1
346520,"Female",28,"3","< 1 Year","No",44479,258,0
40108,"Female",27,"28","< 1 Year","No",24713,270,0
235833,"Male",27,"29","1-2 Year","No",2630,115,0
129365,"Female",50,"28","1-2 Year","Yes",39544,252,1
213941,"Female",29,"28","< 1 Year","No",28884,236,0
253083,"Female",68,"28","1-2 Year","Yes",34264,206,0
364512,"Male",70,"8","> 2 Years","Yes",57727,195,0
149480,"Female",32,"28","< 1 Year","No",53527,218,0
1191,"Female",22,"8","< 1 Year","No",45841,48,0
282829,"Male",43,"28","1-2 Year","Yes",33465,52,0
309370,"Male",34,"15","< 1 Year","No",37446,168,0
285088,"Male",38,"28","1-2 Year","Yes",41730,23,0
286150,"Female",32,"50","< 1 Year","No",35036,36,0
45856,"Male",67,"8","1-2 Year","Yes",42972,81,0
91090,"Male",33,"11","1-2 Year","No",34831,105,0
15609,"Female",40,"28","1-2 Year","Yes",39540,212,1
362336,"Male",24,"3","< 1 Year","Yes",18841,27,0
130714,"Female",40,"28","1-2 Year","No",36346,23,0
53668,"Male",35,"46","1-2 Year","Yes",45581,191,0
269354,"Female",23,"50","< 1 Year","No",30926,189,0
132641,"Female",59,"41","> 2 Years","Yes",2630,213,0
375425,"Male",46,"8","1-2 Year","Yes",37108,191,0
45113,"Female",21,"28","< 1 Year","No",38256,142,0
294473,"Female",53,"28","1-2 Year","Yes",56720,117,0
194164,"Female",26,"30","< 1 Year","Yes",2630,139,0
124038,"Female",24,"15","< 1 Year","Yes",2630,77,0
212416,"Female",24,"28","< 1 Year","No",42890,277,0
115506,"Male",32,"28","< 1 Year","Yes",22927,250,0
91895,"Male",64,"28","1-2 Year","Yes",58016,139,0
25131,"Male",42,"28","1-2 Year","Yes",24319,95,1
373668,"Female",55,"28","1-2 Year","Yes",36441,145,0
233287,"Male",25,"29","< 1 Year","No",2630,144,0
134084,"Female",39,"15","1-2 Year","No",33540,134,0
67439,"Male",54,"28","1-2 Year","Yes",42890,79,0
275139,"Male",26,"30","< 1 Year","No",2630,202,0
257737,"Female",24,"50","< 1 Year","No",2630,27,0
184948,"Female",78,"28","1-2 Year","Yes",57666,55,1
353598,"Male",41,"28","1-2 Year","Yes",33964,184,0
106749,"Female",23,"41","< 1 Year","No",34008,61,0
13665,"Female",21,"50","< 1 Year","No",21034,45,0
79514,"Female",21,"30","< 1 Year","No",50246,276,0
349965,"Male",69,"28","1-2 Year","No",59339,114,0
48859,"Female",75,"41","1-2 Year","Yes",2630,225,0
373039,"Female",25,"41","1-2 Year","No",26335,114,0
377851,"Female",27,"28","< 1 Year","No",89054,125,0
184026,"Male",24,"41","< 1 Year","Yes",26361,190,0
270373,"Female",23,"41","< 1 Year","No",24182,65,0
43711,"Male",48,"46","> 2 Years","Yes",48286,82,0
12607,"Male",71,"28","1-2 Year","Yes",55949,149,0
206018,"Male",55,"46","1-2 Year","No",2630,260,0
198812,"Male",40,"41","1-2 Year","Yes",2630,20,1
235102,"Female",55,"8","1-2 Year","No",2630,61,0
326218,"Male",72,"29","1-2 Year","Yes",40118,191,0
145957,"Male",74,"8","1-2 Year","No",93259,142,0
175567,"Male",25,"8","< 1 Year","No",67434,113,0
214383,"Female",27,"30","< 1 Year","No",2630,237,0
44909,"Male",36,"28","1-2 Year","No",30587,34,0
137039,"Male",40,"28","1-2 Year","Yes",29329,59,1
337061,"Female",22,"28","< 1 Year","Yes",42875,88,0
371746,"Female",65,"28","1-2 Year","Yes",27143,25,0
325246,"Female",21,"15","< 1 Year","No",20801,219,0
305129,"Male",20,"3","< 1 Year","Yes",2630,64,0
139242,"Female",35,"46","1-2 Year","Yes",27545,22,1
85858,"Female",24,"8","< 1 Year","No",30691,74,0
257683,"Male",26,"41","< 1 Year","No",24427,261,0
376715,"Male",67,"28","1-2 Year","Yes",57184,22,0
272801,"Male",26,"50","< 1 Year","No",30096,63,0
338829,"Female",23,"8","< 1 Year","Yes",38160,161,0
172196,"Female",30,"28","< 1 Year","No",27034,73,0
349162,"Female",32,"30","< 1 Year","Yes",32970,207,0
118632,"Female",21,"46","< 1 Year","No",22811,245,0
24728,"Male",42,"28","1-2 Year","Yes",48598,216,1
6810,"Female",46,"41","1-2 Year","Yes",40354,162,0
315252,"Male",48,"28","1-2 Year","Yes",41023,263,0
225177,"Male",25,"28","< 1 Year","No",43113,154,0
147670,"Male",49,"28","1-2 Year","Yes",34006,193,1
171692,"Male",62,"8","> 2 Years","Yes",42098,142,0
254599,"Male",40,"8","1-2 Year","Yes",30480,208,1
43534,"Male",54,"8","1-2 Year","No",33987,11,0
213824,"Female",21,"15","< 1 Year","No",33684,20,0
201071,"Male",68,"28","1-2 Year","Yes",27055,139,0
279592,"Female",22,"3","< 1 Year","No",2630,24,0
359436,"Male",68,"41","1-2 Year","No",32141,28,0
166509,"Female",23,"8","< 1 Year","No",28078,250,0
273713,"Male",24,"29","< 1 Year","No",35456,205,0
376854,"Male",54,"28","> 2 Years","Yes",40462,118,0
154501,"Female",50,"28","1-2 Year","No",57499,60,0
317932,"Male",37,"15","1-2 Year","Yes",25007,211,0
336291,"Male",48,"28","1-2 Year","Yes",29321,202,0
190273,"Male",33,"28","1-2 Year","No",57083,130,0
67160,"Female",22,"41","< 1 Year","No",36730,85,0
101148,"Female",43,"28","1-2 Year","Yes",32376,154,0
314437,"Male",25,"28","1-2 Year","No",29853,218,0
250380,"Female",26,"41","< 1 Year","No",38106,287,0
4866,"Female",24,"28","< 1 Year","Yes",46014,169,1
53069,"Male",47,"28","1-2 Year","No",51658,232,0
3203,"Male",35,"28","1-2 Year","Yes",24326,49,0
204335,"Female",25,"15","< 1 Year","Yes",2630,242,0
46129,"Male",35,"50","1-2 Year","Yes",2630,68,1
60096,"Male",32,"28","< 1 Year","Yes",28489,25,0
337810,"Female",26,"8","< 1 Year","No",22760,155,0
234390,"Male",58,"50","1-2 Year","No",2630,224,0
193211,"Male",49,"8","1-2 Year","Yes",40838,113,1
88795,"Male",39,"28","1-2 Year","No",41992,138,0
310430,"Male",36,"29","1-2 Year","Yes",2630,41,1
333119,"Female",38,"28","1-2 Year","Yes",73344,202,0
355496,"Female",53,"28","1-2 Year","No",2630,137,0
363545,"Female",66,"28","> 2 Years","Yes",41629,31,0
292675,"Female",43,"28","1-2 Year","Yes",38696,53,0
137406,"Male",52,"28","1-2 Year","Yes",93427,259,1
381076,"Female",61,"28","1-2 Year","Yes",43875,139,1
105393,"Male",33,"8","< 1 Year","Yes",46253,51,0
82107,"Male",37,"8","1-2 Year","Yes",2630,197,0
31666,"Male",49,"30","1-2 Year","No",2630,265,0
161012,"Female",23,"3","< 1 Year","No",23269,103,0
278567,"Male",22,"41","< 1 Year","No",29073,179,0
153877,"Female",25,"50","< 1 Year","No",39074,195,0
45540,"Male",25,"41","< 1 Year","No",24208,215,0
22312,"Male",42,"15","1-2 Year","Yes",35252,160,0
60,"Male",29,"3","< 1 Year","No",35463,165,0
212466,"Male",37,"3","> 2 Years","Yes",33144,64,0
189951,"Male",36,"28","1-2 Year","Yes",45952,207,1
214337,"Female",73,"46","1-2 Year","No",2630,294,0
242959,"Female",20,"15","< 1 Year","Yes",45295,174,0
353848,"Female",33,"46","1-2 Year","Yes",32629,193,1
238197,"Male",65,"41","1-2 Year","No",24524,270,0
35338,"Male",27,"28","< 1 Year","No",65028,67,0
378431,"Female",36,"11","1-2 Year","No",2630,190,0
57759,"Female",23,"46","< 1 Year","No",25541,68,0
190312,"Male",53,"28","> 2 Years","Yes",40929,138,1
359155,"Female",23,"41","< 1 Year","Yes",39038,259,0
315995,"Female",26,"28","< 1 Year","No",37156,187,0
325365,"Female",21,"41","< 1 Year","No",28194,124,0
239233,"Male",29,"8","< 1 Year","No",41162,121,0
287590,"Female",23,"15","< 1 Year","No",36996,186,0
148986,"Female",37,"28","1-2 Year","Yes",48728,230,1
218779,"Female",31,"28","< 1 Year","Yes",31282,98,0
227497,"Female",46,"41","1-2 Year","Yes",22398,112,0
262642,"Female",28,"28","< 1 Year","No",23812,85,0
203679,"Male",27,"28","< 1 Year","No",35140,215,0
325583,"Female",33,"3","1-2 Year","Yes",2630,18,0
114904,"Male",37,"28","1-2 Year","No",51272,15,0
378521,"Female",23,"8","< 1 Year","No",35577,211,0
235830,"Male",52,"28","1-2 Year","No",28725,105,0
315078,"Female",46,"28","1-2 Year","Yes",37945,12,0
157853,"Male",46,"28","1-2 Year","Yes",38768,292,0
116852,"Male",39,"28","1-2 Year","Yes",49500,194,1
275064,"Male",33,"3","< 1 Year","Yes",30926,16,0
355935,"Male",22,"30","< 1 Year","Yes",24881,12,0
220510,"Male",28,"50","< 1 Year","Yes",46811,270,1
26574,"Male",36,"28","1-2 Year","No",30921,74,0
262361,"Male",25,"8","< 1 Year","Yes",32996,23,0
91755,"Female",47,"46","1-2 Year","No",38294,18,0
340300,"Male",45,"3","1-2 Year","Yes",21214,31,1
122988,"Male",44,"28","1-2 Year","Yes",28194,292,0
38136,"Female",22,"46","< 1 Year","No",37349,246,0
221478,"Male",26,"50","< 1 Year","No",46775,244,0
344112,"Male",22,"8","< 1 Year","Yes",36982,48,1
127419,"Female",43,"3","1-2 Year","Yes",28428,47,0
43487,"Female",63,"28","> 2 Years","Yes",2630,259,0
177422,"Male",72,"8","1-2 Year","Yes",44147,283,0
52103,"Female",34,"28","1-2 Year","Yes",36865,54,0
164730,"Male",44,"28","1-2 Year","Yes",25472,140,0
260317,"Male",48,"28","1-2 Year","Yes",34405,261,1
71603,"Female",72,"28","1-2 Year","Yes",54245,291,1
159985,"Male",24,"8","< 1 Year","No",40642,94,0
40086,"Female",21,"28","< 1 Year","No",40001,114,0
358849,"Female",23,"28","1-2 Year","No",45263,125,0
123876,"Male",31,"3","1-2 Year","No",2630,164,0
354573,"Female",24,"15","< 1 Year","No",28333,132,0
27263,"Female",44,"28","1-2 Year","Yes",51788,145,0
307386,"Male",24,"3","< 1 Year","No",27737,227,0
252638,"Female",27,"8","< 1 Year","Yes",2630,240,1
241979,"Female",52,"28","> 2 Years","Yes",52241,226,0
85236,"Female",39,"28","1-2 Year","Yes",2630,151,0
58512,"Male",50,"28","1-2 Year","Yes",34619,16,0
234011,"Female",40,"8","1-2 Year","No",40200,151,0
23631,"Male",59,"28","1-2 Year","No",58098,90,0
59885,"Female",22,"15","< 1 Year","No",38396,182,0
319358,"Male",53,"28","1-2 Year","Yes",39431,137,0
292174,"Female",34,"28","1-2 Year","Yes",30712,251,1
278510,"Male",25,"8","< 1 Year","No",41132,12,0
69505,"Female",25,"29","< 1 Year","No",27850,53,0
13922,"Female",24,"28","< 1 Year","Yes",27365,167,0
5029,"Male",67,"28","1-2 Year","Yes",39230,151,0
137885,"Female",52,"41","1-2 Year","Yes",32751,152,0
245605,"Female",24,"15","< 1 Year","No",2630,144,0
138023,"Female",42,"46","1-2 Year","No",33608,84,0
167906,"Female",59,"28","1-2 Year","No",58301,85,0
50231,"Male",37,"28","1-2 Year","Yes",29193,38,0
228150,"Male",24,"29","< 1 Year","No",24793,65,0
81315,"Male",38,"30","1-2 Year","No",2630,200,0
269977,"Female",24,"41","< 1 Year","No",27784,54,0
223510,"Male",58,"28","1-2 Year","Yes",43240,157,0
236440,"Female",47,"28","1-2 Year","Yes",35083,105,0
297770,"Male",38,"28","1-2 Year","No",24659,209,0
80377,"Female",28,"28","1-2 Year","Yes",2630,69,0
290788,"Male",55,"28","> 2 Years","Yes",52086,200,0
266908,"Female",22,"3","< 1 Year","Yes",2630,54,0
308938,"Male",58,"28","1-2 Year","Yes",46647,202,0
338226,"Male",49,"28","1-2 Year","No",34257,158,0
299639,"Female",25,"41","< 1 Year","Yes",25011,102,0
100915,"Male",26,"8","< 1 Year","No",33186,84,0
343679,"Male",61,"3","1-2 Year","No",73221,182,0
74959,"Female",77,"28","1-2 Year","Yes",31084,278,0
206474,"Female",80,"28","1-2 Year","Yes",2630,120,0
285341,"Male",49,"28","1-2 Year","Yes",34187,268,0
368420,"Male",52,"29","1-2 Year","No",27707,209,0
240151,"Male",38,"29","1-2 Year","Yes",2630,290,0
139564,"Male",45,"28","1-2 Year","No",59101,290,0
182876,"Male",60,"8","1-2 Year","No",50902,276,0
163575,"Male",34,"28","1-2 Year","No",50750,203,0
246679,"Female",47,"29","1-2 Year","Yes",31036,168,0
330487,"Male",44,"8","1-2 Year","No",33865,68,0
78563,"Male",26,"8","< 1 Year","No",29183,54,0
161460,"Male",25,"30","< 1 Year","Yes",29123,214,0
365946,"Male",21,"29","< 1 Year","No",2630,265,0
88882,"Male",27,"50","< 1 Year","No",33501,145,0
101835,"Female",44,"29","1-2 Year","Yes",34544,189,0
113086,"Female",25,"29","< 1 Year","No",31759,122,0
26699,"Female",63,"28","1-2 Year","Yes",33357,93,0
6845,"Male",47,"28","1-2 Year","No",30023,34,0
294555,"Male",33,"28","1-2 Year","No",2630,168,0
19441,"Male",53,"15","1-2 Year","No",36218,24,0
354105,"Female",25,"3","< 1 Year","No",40355,280,0
39250,"Male",20,"15","< 1 Year","No",41019,182,0
365947,"Female",26,"8","< 1 Year","No",38398,264,0
5415,"Male",67,"28","1-2 Year","No",29385,21,0
236512,"Female",38,"28","1-2 Year","Yes",34524,248,0
197366,"Female",24,"50","< 1 Year","No",49570,283,0
148547,"Female",77,"28","> 2 Years","Yes",45687,238,0
325220,"Male",59,"11","1-2 Year","Yes",29032,202,0
235319,"Male",40,"8","1-2 Year","Yes",29679,268,0
185629,"Male",55,"29","1-2 Year","Yes",2630,77,1
256400,"Female",43,"29","1-2 Year","Yes",39525,247,0
125055,"Female",21,"46","< 1 Year","No",23479,61,0
236056,"Male",75,"28","1-2 Year","Yes",65821,129,0
162599,"Female",26,"8","< 1 Year","No",32175,140,0
81534,"Female",47,"28","1-2 Year","Yes",42045,296,0
308408,"Male",21,"8","< 1 Year","Yes",63708,22,0
298167,"Male",61,"29","> 2 Years","Yes",2630,135,0
169347,"Female",23,"8","< 1 Year","No",38031,191,0
306154,"Female",26,"41","< 1 Year","No",36183,65,0
199864,"Male",29,"8","< 1 Year","Yes",24357,46,1
19100,"Male",21,"28","< 1 Year","Yes",54564,139,0
197798,"Male",20,"8","< 1 Year","No",36940,236,0
177486,"Male",49,"28","> 2 Years","Yes",34324,41,0
328648,"Female",27,"30","< 1 Year","No",23266,43,0
148667,"Male",46,"28","1-2 Year","Yes",35239,135,0
176699,"Female",36,"8","1-2 Year","No",48499,214,0
141545,"Female",55,"3","1-2 Year","No",2630,56,0
55447,"Male",23,"8","< 1 Year","Yes",52303,196,0
202552,"Male",21,"30","< 1 Year","No",37003,39,0
67270,"Male",38,"28","1-2 Year","Yes",53995,100,1
245468,"Female",45,"3","1-2 Year","No",23062,194,0
373791,"Female",29,"28","< 1 Year","No",31857,294,0
80125,"Female",24,"50","< 1 Year","Yes",39471,46,0
18788,"Male",65,"28","> 2 Years","Yes",35036,272,0
355862,"Male",79,"28","1-2 Year","Yes",25782,66,0
17153,"Male",60,"29","1-2 Year","No",32554,88,0
327618,"Male",24,"8","< 1 Year","No",45594,153,0
84401,"Male",69,"28","1-2 Year","Yes",76574,45,1
127115,"Male",28,"15","< 1 Year","Yes",2630,47,0
18992,"Female",25,"8","< 1 Year","No",28212,116,0
1073,"Male",44,"28","1-2 Year","Yes",31494,204,0
311565,"Male",24,"28","< 1 Year","No",38460,80,0
24040,"Male",54,"29","1-2 Year","Yes",38012,180,0
217238,"Male",33,"28","< 1 Year","No",38485,272,0
11673,"Male",52,"28","1-2 Year","Yes",51171,187,0
337137,"Male",45,"28","1-2 Year","Yes",36976,20,0
83304,"Female",24,"15","< 1 Year","Yes",46761,272,0
44643,"Female",25,"28","< 1 Year","No",69241,132,0
225719,"Male",40,"28","1-2 Year","Yes",63645,258,1
249270,"Male",55,"28","1-2 Year","Yes",48750,44,0
25876,"Male",71,"46","> 2 Years","Yes",41418,169,0
177080,"Female",48,"30","1-2 Year","Yes",23095,162,0
259245,"Female",54,"15","1-2 Year","Yes",2630,18,0
203177,"Male",47,"28","1-2 Year","Yes",44083,152,0
316702,"Female",62,"46","1-2 Year","No",48455,84,0
95528,"Female",37,"8","1-2 Year","No",45252,267,0
81194,"Male",58,"28","1-2 Year","Yes",50329,141,0
225335,"Female",34,"28","1-2 Year","Yes",37431,51,0
243999,"Male",66,"8","> 2 Years","Yes",41382,72,0
171690,"Male",51,"46","1-2 Year","Yes",2630,184,0
2555,"Female",49,"28","1-2 Year","Yes",25638,152,0
327199,"Female",29,"8","< 1 Year","No",39726,105,0
296111,"Male",23,"46","< 1 Year","No",64950,264,0
358264,"Male",38,"28","1-2 Year","No",45743,223,0
287078,"Female",22,"30","< 1 Year","Yes",26543,29,0
360096,"Male",72,"8","1-2 Year","Yes",39471,160,0
12526,"Female",22,"46","< 1 Year","No",41729,10,0
93960,"Male",67,"8","1-2 Year","Yes",42324,253,0
319264,"Male",63,"30","1-2 Year","Yes",31527,225,0
66094,"Female",20,"3","< 1 Year","Yes",30436,183,0
81861,"Male",28,"28","< 1 Year","Yes",2630,88,1
194580,"Female",23,"29","< 1 Year","No",32603,126,0
374046,"Male",34,"15","1-2 Year","Yes",38643,88,0
3892,"Female",21,"50","< 1 Year","No",25237,263,0
8598,"Male",22,"46","< 1 Year","No",26102,152,0
117438,"Female",48,"28","1-2 Year","Yes",42903,283,0
183317,"Female",22,"28","< 1 Year","No",47313,75,0
59937,"Male",78,"28","1-2 Year","Yes",44751,85,1
255528,"Female",53,"41","1-2 Year","No",47255,105,0
5308,"Female",22,"15","< 1 Year","No",32123,123,0
286804,"Female",75,"28","1-2 Year","No",26423,113,0
177891,"Male",28,"41","< 1 Year","No",31169,55,0
232311,"Female",53,"8","1-2 Year","No",38340,155,0
180990,"Male",23,"30","< 1 Year","No",2630,97,0
37803,"Female",24,"41","< 1 Year","No",33372,99,0
171800,"Male",41,"28","1-2 Year","Yes",39861,218,0
177811,"Male",29,"8","1-2 Year","Yes",2630,271,1
68291,"Female",24,"15","< 1 Year","No",37072,88,0
124440,"Male",56,"28","1-2 Year","No",47737,293,0
178423,"Female",26,"41","< 1 Year","No",32372,133,0
36105,"Female",28,"28","< 1 Year","No",29374,47,0
356428,"Male",40,"8","1-2 Year","No",27010,240,0
228213,"Male",51,"28","1-2 Year","Yes",40643,178,1
237489,"Male",45,"46","1-2 Year","No",41237,160,0
249295,"Male",79,"46","1-2 Year","No",2630,114,0
179026,"Female",30,"46","< 1 Year","Yes",22317,226,0
137509,"Female",37,"8","1-2 Year","No",2630,218,0
16915,"Male",53,"28","1-2 Year","No",44755,265,0
269585,"Male",28,"8","< 1 Year","No",26251,45,0
297275,"Female",30,"28","< 1 Year","No",71061,241,0
325527,"Male",34,"30","1-2 Year","No",31989,292,0
225524,"Female",59,"15","1-2 Year","Yes",31951,44,0
378715,"Male",43,"28","1-2 Year","Yes",30935,148,0
76094,"Female",61,"28","1-2 Year","No",27570,15,0
372725,"Male",26,"41","< 1 Year","No",35678,159,0
189536,"Male",40,"46","1-2 Year","No",2630,238,0
64383,"Male",79,"28","1-2 Year","Yes",63103,60,0
268977,"Male",53,"30","1-2 Year","No",29142,285,0
329008,"Male",58,"28","1-2 Year","Yes",31917,168,0
267116,"Male",37,"28","1-2 Year","No",77492,62,0
130631,"Female",21,"46","< 1 Year","Yes",39638,255,0
45995,"Male",22,"15","< 1 Year","No",2630,229,0
227232,"Female",64,"46","1-2 Year","No",21253,161,0
134643,"Male",62,"15","1-2 Year","No",28654,94,0
188218,"Female",49,"28","1-2 Year","Yes",43475,214,1
